Geography,Product,Time,Dollar Sales,Unit Sales,SKU
CST Brands Corp w/ Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY TABAAC DISPOSABLE 4 CT - 0819913011421,4 Weeks Ending 12-03-17,3277.95,205,JUUL Refill Kits
CST Brands Corp w/ Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY TABAAC DISPOSABLE 4 CT - 0819913011421,4 Weeks Ending 12-31-17,13891.92597,868.7883661,JUUL Refill Kits
CST Brands Corp w/ Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY TABAAC DISPOSABLE 4 CT - 0819913011421,4 Weeks Ending 01-28-18,39414.75859,2464.963014,JUUL Refill Kits
CST Brands Corp w/ Nice N Easy-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 2 CT - 0819913011581,4 Weeks Ending 12-03-17,35.62430003,1.018128037,JUUL Devices
CST Brands Corp w/ Nice N Easy-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 2 CT - 0819913011581,4 Weeks Ending 12-31-17,59002.5157,1686.83926,JUUL Devices
CST Brands Corp w/ Nice N Easy-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 2 CT - 0819913011581,4 Weeks Ending 01-28-18,112184.6752,3206.735503,JUUL Devices
CST Brands Corp w/ Nice N Easy-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,4 Weeks Ending 01-31-16,149.97,3,JUUL Devices
CST Brands Corp w/ Nice N Easy-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,4 Weeks Ending 02-28-16,327.3920995,7.169660926,JUUL Devices
CST Brands Corp w/ Nice N Easy-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,4 Weeks Ending 03-27-16,382.4771485,8.2715379,JUUL Devices
CST Brands Corp w/ Nice N Easy-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,4 Weeks Ending 04-24-16,346.476861,7.241330981,JUUL Devices
CST Brands Corp w/ Nice N Easy-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,4 Weeks Ending 05-22-16,87.90116805,2.06874001,JUUL Devices
CST Brands Corp w/ Nice N Easy-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,4 Weeks Ending 06-19-16,242.5066873,5.161077976,JUUL Devices
CST Brands Corp w/ Nice N Easy-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,4 Weeks Ending 07-17-16,384.92,8,JUUL Devices
CST Brands Corp w/ Nice N Easy-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,4 Weeks Ending 08-14-16,669.86,14,JUUL Devices
CST Brands Corp w/ Nice N Easy-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,4 Weeks Ending 09-11-16,369.92,8,JUUL Devices
CST Brands Corp w/ Nice N Easy-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,4 Weeks Ending 10-09-16,599.88,12,JUUL Devices
CST Brands Corp w/ Nice N Easy-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,4 Weeks Ending 11-06-16,699.86,14,JUUL Devices
CST Brands Corp w/ Nice N Easy-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,4 Weeks Ending 12-04-16,434.91,9,JUUL Devices
CST Brands Corp w/ Nice N Easy-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,4 Weeks Ending 01-01-17,1334.73,27,JUUL Devices
CST Brands Corp w/ Nice N Easy-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,4 Weeks Ending 01-29-17,1434.71,29,JUUL Devices
CST Brands Corp w/ Nice N Easy-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,4 Weeks Ending 02-26-17,4034.19,81,JUUL Devices
CST Brands Corp w/ Nice N Easy-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,4 Weeks Ending 03-26-17,2205.118511,44.11119246,JUUL Devices
CST Brands Corp w/ Nice N Easy-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,4 Weeks Ending 04-23-17,489.9,10,JUUL Devices
CST Brands Corp w/ Nice N Easy-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,4 Weeks Ending 05-21-17,4719.05,95,JUUL Devices
CST Brands Corp w/ Nice N Easy-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,4 Weeks Ending 06-18-17,2434.51,49,JUUL Devices
CST Brands Corp w/ Nice N Easy-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,4 Weeks Ending 07-16-17,6248.75,125,JUUL Devices
CST Brands Corp w/ Nice N Easy-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,4 Weeks Ending 08-13-17,1249.75,25,JUUL Devices
CST Brands Corp w/ Nice N Easy-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,4 Weeks Ending 09-10-17,99.98,2,JUUL Devices
CST Brands Corp w/ Nice N Easy-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,4 Weeks Ending 10-08-17,7947.158457,158.9749641,JUUL Devices
CST Brands Corp w/ Nice N Easy-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,4 Weeks Ending 11-05-17,10797.84,216,JUUL Devices
CST Brands Corp w/ Nice N Easy-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,4 Weeks Ending 12-03-17,10947.81,219,JUUL Devices
CST Brands Corp w/ Nice N Easy-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,4 Weeks Ending 12-31-17,38614.50249,775.4401182,JUUL Devices
CST Brands Corp w/ Nice N Easy-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,4 Weeks Ending 01-28-18,134222.699,2767.189605,JUUL Devices
CST Brands Corp w/ Nice N Easy-CRMA - Conv,CIGARETTES,4 Weeks Ending 01-31-16,503226830.7,80066591.97,Cigarettes Total
CST Brands Corp w/ Nice N Easy-CRMA - Conv,CIGARETTES,4 Weeks Ending 02-28-16,518356351.7,82302089.39,Cigarettes Total
CST Brands Corp w/ Nice N Easy-CRMA - Conv,CIGARETTES,4 Weeks Ending 03-27-16,525704887.6,83438389.32,Cigarettes Total
CST Brands Corp w/ Nice N Easy-CRMA - Conv,CIGARETTES,4 Weeks Ending 04-24-16,534485404.4,84770724.16,Cigarettes Total
CST Brands Corp w/ Nice N Easy-CRMA - Conv,CIGARETTES,4 Weeks Ending 05-22-16,548680310.2,87043531.9,Cigarettes Total
CST Brands Corp w/ Nice N Easy-CRMA - Conv,CIGARETTES,4 Weeks Ending 06-19-16,560294656.2,88548638.15,Cigarettes Total
CST Brands Corp w/ Nice N Easy-CRMA - Conv,CIGARETTES,4 Weeks Ending 07-17-16,568223371,89381050.97,Cigarettes Total
CST Brands Corp w/ Nice N Easy-CRMA - Conv,CIGARETTES,4 Weeks Ending 08-14-16,563563855.3,88914666.77,Cigarettes Total
CST Brands Corp w/ Nice N Easy-CRMA - Conv,CIGARETTES,4 Weeks Ending 09-11-16,558637478.8,88241307.62,Cigarettes Total
CST Brands Corp w/ Nice N Easy-CRMA - Conv,CIGARETTES,4 Weeks Ending 10-09-16,557838597.4,88246806.31,Cigarettes Total
CST Brands Corp w/ Nice N Easy-CRMA - Conv,CIGARETTES,4 Weeks Ending 11-06-16,550060513,87239660.35,Cigarettes Total
CST Brands Corp w/ Nice N Easy-CRMA - Conv,CIGARETTES,4 Weeks Ending 12-04-16,525818707,83068469.36,Cigarettes Total
CST Brands Corp w/ Nice N Easy-CRMA - Conv,CIGARETTES,4 Weeks Ending 01-01-17,513177749.4,80455065.11,Cigarettes Total
CST Brands Corp w/ Nice N Easy-CRMA - Conv,CIGARETTES,4 Weeks Ending 01-29-17,501705136.9,78791078.37,Cigarettes Total
CST Brands Corp w/ Nice N Easy-CRMA - Conv,CIGARETTES,4 Weeks Ending 02-26-17,529128203.4,83060309.75,Cigarettes Total
CST Brands Corp w/ Nice N Easy-CRMA - Conv,CIGARETTES,4 Weeks Ending 03-26-17,543064804.4,85202430.28,Cigarettes Total
CST Brands Corp w/ Nice N Easy-CRMA - Conv,CIGARETTES,4 Weeks Ending 04-23-17,557200814.9,82370096.14,Cigarettes Total
CST Brands Corp w/ Nice N Easy-CRMA - Conv,CIGARETTES,4 Weeks Ending 05-21-17,567433028.3,82426030.44,Cigarettes Total
CST Brands Corp w/ Nice N Easy-CRMA - Conv,CIGARETTES,4 Weeks Ending 06-18-17,569261032.3,82664574.02,Cigarettes Total
CST Brands Corp w/ Nice N Easy-CRMA - Conv,CIGARETTES,4 Weeks Ending 07-16-17,572462387,82840024.73,Cigarettes Total
CST Brands Corp w/ Nice N Easy-CRMA - Conv,CIGARETTES,4 Weeks Ending 08-13-17,578528186.1,83783224.74,Cigarettes Total
CST Brands Corp w/ Nice N Easy-CRMA - Conv,CIGARETTES,4 Weeks Ending 09-10-17,583915719.8,84583204.28,Cigarettes Total
CST Brands Corp w/ Nice N Easy-CRMA - Conv,CIGARETTES,4 Weeks Ending 10-08-17,591967224.6,85710070.36,Cigarettes Total
CST Brands Corp w/ Nice N Easy-CRMA - Conv,CIGARETTES,4 Weeks Ending 11-05-17,582234780,83585853.57,Cigarettes Total
CST Brands Corp w/ Nice N Easy-CRMA - Conv,CIGARETTES,4 Weeks Ending 12-03-17,561222343.8,80363757.82,Cigarettes Total
CST Brands Corp w/ Nice N Easy-CRMA - Conv,CIGARETTES,4 Weeks Ending 12-31-17,530264627.1,75906138.8,Cigarettes Total
CST Brands Corp w/ Nice N Easy-CRMA - Conv,CIGARETTES,4 Weeks Ending 01-28-18,510617014.7,73201994.1,Cigarettes Total
CST Brands Corp w/ Nice N Easy-CRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 01-31-16,7261642.919,973908.8927,E-Cigs Total
CST Brands Corp w/ Nice N Easy-CRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 02-28-16,7865341.496,1011041.929,E-Cigs Total
CST Brands Corp w/ Nice N Easy-CRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 03-27-16,7643263.35,979483.4303,E-Cigs Total
CST Brands Corp w/ Nice N Easy-CRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 04-24-16,7723693.413,987682.5483,E-Cigs Total
CST Brands Corp w/ Nice N Easy-CRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 05-22-16,7871937.31,1016948.395,E-Cigs Total
CST Brands Corp w/ Nice N Easy-CRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 06-19-16,7920560.788,1023711.253,E-Cigs Total
CST Brands Corp w/ Nice N Easy-CRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 07-17-16,8035992.698,1045783.532,E-Cigs Total
CST Brands Corp w/ Nice N Easy-CRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 08-14-16,8408300.811,1105301.839,E-Cigs Total
CST Brands Corp w/ Nice N Easy-CRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 09-11-16,8660856.365,1131522.058,E-Cigs Total
CST Brands Corp w/ Nice N Easy-CRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 10-09-16,9035226.717,1170627.115,E-Cigs Total
CST Brands Corp w/ Nice N Easy-CRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 11-06-16,9170163.4,1179434.401,E-Cigs Total
CST Brands Corp w/ Nice N Easy-CRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 12-04-16,9176465.957,1166578.4,E-Cigs Total
CST Brands Corp w/ Nice N Easy-CRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 01-01-17,9426383.416,1167158.452,E-Cigs Total
CST Brands Corp w/ Nice N Easy-CRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 01-29-17,9743403.599,1173126.264,E-Cigs Total
CST Brands Corp w/ Nice N Easy-CRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 02-26-17,10365989.63,1218419.755,E-Cigs Total
CST Brands Corp w/ Nice N Easy-CRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 03-26-17,10893126.43,1255895.925,E-Cigs Total
CST Brands Corp w/ Nice N Easy-CRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 04-23-17,11222226.08,1262598.832,E-Cigs Total
CST Brands Corp w/ Nice N Easy-CRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 05-21-17,11482387.05,1248003.563,E-Cigs Total
CST Brands Corp w/ Nice N Easy-CRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 06-18-17,11785783.59,1243734.525,E-Cigs Total
CST Brands Corp w/ Nice N Easy-CRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 07-16-17,13162821.25,1275060.561,E-Cigs Total
CST Brands Corp w/ Nice N Easy-CRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 08-13-17,13689055.66,1273919.383,E-Cigs Total
CST Brands Corp w/ Nice N Easy-CRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 09-10-17,13665420.29,1257798.297,E-Cigs Total
CST Brands Corp w/ Nice N Easy-CRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 10-08-17,13916546.47,1280370.946,E-Cigs Total
CST Brands Corp w/ Nice N Easy-CRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 11-05-17,14757762.92,1304306.375,E-Cigs Total
CST Brands Corp w/ Nice N Easy-CRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 12-03-17,16045099.57,1369967.408,E-Cigs Total
CST Brands Corp w/ Nice N Easy-CRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 12-31-17,17197127.33,1421233.366,E-Cigs Total
CST Brands Corp w/ Nice N Easy-CRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 01-28-18,17541822.9,1407447.907,E-Cigs Total
CST Brands Corp w/ Nice N Easy-CRMA - Conv,JUUL ELCTRNC SMKNG ACSRY 1 CT - 0819913011561,4 Weeks Ending 01-28-18,54.61540303,4.204419017,JUUL Accessories
CST Brands Corp w/ Nice N Easy-CRMA - Conv,JUUL ELCTRNC SMKNG ACSRY ASSORTED DISPOSABLE 4 CT - 0819913011411,4 Weeks Ending 12-03-17,18.01046494,1.126358032,JUUL Refill Kits
CST Brands Corp w/ Nice N Easy-CRMA - Conv,JUUL ELCTRNC SMKNG ACSRY ASSORTED DISPOSABLE 4 CT - 0819913011411,4 Weeks Ending 12-31-17,55.48278814,3.469842911,JUUL Refill Kits
CST Brands Corp w/ Nice N Easy-CRMA - Conv,JUUL ELCTRNC SMKNG ACSRY ASSORTED DISPOSABLE 4 CT - 0819913011411,4 Weeks Ending 01-28-18,83.67992137,5.233265877,JUUL Refill Kits
CST Brands Corp w/ Nice N Easy-CRMA - Conv,JUUL ELCTRNC SMKNG ACSRY COOL CUCUMBER DISPOSABLE 4 CT - 0819913012471,4 Weeks Ending 01-28-18,2299.442249,73.79355931,JUUL Refill Kits
CST Brands Corp w/ Nice N Easy-CRMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,4 Weeks Ending 01-31-16,21501.05587,1345.282517,JUUL Refill Kits
CST Brands Corp w/ Nice N Easy-CRMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,4 Weeks Ending 02-28-16,24202.26464,1514.262182,JUUL Refill Kits
CST Brands Corp w/ Nice N Easy-CRMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,4 Weeks Ending 03-27-16,27462.26623,1717.465055,JUUL Refill Kits
CST Brands Corp w/ Nice N Easy-CRMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,4 Weeks Ending 04-24-16,34606.37153,2165.25862,JUUL Refill Kits
CST Brands Corp w/ Nice N Easy-CRMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,4 Weeks Ending 05-22-16,39070.15615,2451.94506,JUUL Refill Kits
CST Brands Corp w/ Nice N Easy-CRMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,4 Weeks Ending 06-19-16,48682.36292,3048.934405,JUUL Refill Kits
CST Brands Corp w/ Nice N Easy-CRMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,4 Weeks Ending 07-17-16,58658.21882,3923.10875,JUUL Refill Kits
CST Brands Corp w/ Nice N Easy-CRMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,4 Weeks Ending 08-14-16,63076.28352,4398.334799,JUUL Refill Kits
CST Brands Corp w/ Nice N Easy-CRMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,4 Weeks Ending 09-11-16,83038.17954,5230.988945,JUUL Refill Kits
CST Brands Corp w/ Nice N Easy-CRMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,4 Weeks Ending 10-09-16,92580.81208,5817.929926,JUUL Refill Kits
CST Brands Corp w/ Nice N Easy-CRMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,4 Weeks Ending 11-06-16,105681.9651,6638.308963,JUUL Refill Kits
CST Brands Corp w/ Nice N Easy-CRMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,4 Weeks Ending 12-04-16,132412.4713,8287.69687,JUUL Refill Kits
CST Brands Corp w/ Nice N Easy-CRMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,4 Weeks Ending 01-01-17,133164.4185,8329.5593,JUUL Refill Kits
CST Brands Corp w/ Nice N Easy-CRMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,4 Weeks Ending 01-29-17,166963.2415,10426.24932,JUUL Refill Kits
CST Brands Corp w/ Nice N Easy-CRMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,4 Weeks Ending 02-26-17,231132.2467,14471.80919,JUUL Refill Kits
CST Brands Corp w/ Nice N Easy-CRMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,4 Weeks Ending 03-26-17,265447.0402,16500.77611,JUUL Refill Kits
CST Brands Corp w/ Nice N Easy-CRMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,4 Weeks Ending 04-23-17,287298.4661,16808.34812,JUUL Refill Kits
CST Brands Corp w/ Nice N Easy-CRMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,4 Weeks Ending 05-21-17,340894.2986,19271.82646,JUUL Refill Kits
CST Brands Corp w/ Nice N Easy-CRMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,4 Weeks Ending 06-18-17,346944.5769,19074.4046,JUUL Refill Kits
CST Brands Corp w/ Nice N Easy-CRMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,4 Weeks Ending 07-16-17,407220.7167,20982.77987,JUUL Refill Kits
CST Brands Corp w/ Nice N Easy-CRMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,4 Weeks Ending 08-13-17,417901.0481,20634.8466,JUUL Refill Kits
CST Brands Corp w/ Nice N Easy-CRMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,4 Weeks Ending 09-10-17,428782.6096,20830.54133,JUUL Refill Kits
CST Brands Corp w/ Nice N Easy-CRMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,4 Weeks Ending 10-08-17,344274.1013,17263.57183,JUUL Refill Kits
CST Brands Corp w/ Nice N Easy-CRMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,4 Weeks Ending 11-05-17,343000.2341,16979.80468,JUUL Refill Kits
CST Brands Corp w/ Nice N Easy-CRMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,4 Weeks Ending 12-03-17,395049.2378,19964.36683,JUUL Refill Kits
CST Brands Corp w/ Nice N Easy-CRMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,4 Weeks Ending 12-31-17,446321.1119,22565.8878,JUUL Refill Kits
CST Brands Corp w/ Nice N Easy-CRMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,4 Weeks Ending 01-28-18,470770.6825,25143.44689,JUUL Refill Kits
CST Brands Corp w/ Nice N Easy-CRMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,4 Weeks Ending 01-31-16,18514.16905,1157.859228,JUUL Refill Kits
CST Brands Corp w/ Nice N Easy-CRMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,4 Weeks Ending 02-28-16,23981.91648,1500.481809,JUUL Refill Kits
CST Brands Corp w/ Nice N Easy-CRMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,4 Weeks Ending 03-27-16,24663.73659,1553.081895,JUUL Refill Kits
CST Brands Corp w/ Nice N Easy-CRMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,4 Weeks Ending 04-24-16,31029.40657,1951.589588,JUUL Refill Kits
CST Brands Corp w/ Nice N Easy-CRMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,4 Weeks Ending 05-22-16,38510.82708,2423.685418,JUUL Refill Kits
CST Brands Corp w/ Nice N Easy-CRMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,4 Weeks Ending 06-19-16,41683.1256,2616.930402,JUUL Refill Kits
CST Brands Corp w/ Nice N Easy-CRMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,4 Weeks Ending 07-17-16,39154.34168,2664.819086,JUUL Refill Kits
CST Brands Corp w/ Nice N Easy-CRMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,4 Weeks Ending 08-14-16,49183.285,3437.779317,JUUL Refill Kits
CST Brands Corp w/ Nice N Easy-CRMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,4 Weeks Ending 09-11-16,56490.93642,3522.362706,JUUL Refill Kits
CST Brands Corp w/ Nice N Easy-CRMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,4 Weeks Ending 10-09-16,65728.7288,4108.386602,JUUL Refill Kits
CST Brands Corp w/ Nice N Easy-CRMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,4 Weeks Ending 11-06-16,76361.65882,4773.479323,JUUL Refill Kits
CST Brands Corp w/ Nice N Easy-CRMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,4 Weeks Ending 12-04-16,90322.9723,5643.493147,JUUL Refill Kits
CST Brands Corp w/ Nice N Easy-CRMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,4 Weeks Ending 01-01-17,83158.07282,5195.092303,JUUL Refill Kits
CST Brands Corp w/ Nice N Easy-CRMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,4 Weeks Ending 01-29-17,121730.2489,7607.763611,JUUL Refill Kits
CST Brands Corp w/ Nice N Easy-CRMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,4 Weeks Ending 02-26-17,201313.1803,12582.84762,JUUL Refill Kits
CST Brands Corp w/ Nice N Easy-CRMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,4 Weeks Ending 03-26-17,213159.3484,13326.30328,JUUL Refill Kits
CST Brands Corp w/ Nice N Easy-CRMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,4 Weeks Ending 04-23-17,222204.3976,12895.11858,JUUL Refill Kits
CST Brands Corp w/ Nice N Easy-CRMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,4 Weeks Ending 05-21-17,194509.3728,11498.56363,JUUL Refill Kits
CST Brands Corp w/ Nice N Easy-CRMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,4 Weeks Ending 06-18-17,140129.3472,8211.836741,JUUL Refill Kits
